typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6254","false","5","u","6254","false","3536","false","0","false",,"487995.104","487995.104","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","24","AGO","Angola","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","3","false","0","false",,"3466.612","3466.612","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","662","false","5","u","662","false","491","false","0","false",,"89334.741","89334.741","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","31","AZE","Azerbaijan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","147","false","5","u","147","false","242","false","0","false",,"75882.253","75882.253","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","32","ARG","Argentina","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1407","false","5","u","1407","false","999","false","0","false",,"1357414.495","1357414.495","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","36","AUS","Australia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","45528","false","5","u","45528","false","51207","false","0","false",,"38744123.1","38744123.1","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","40","AUT","Austria","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","36559","false","5","u","36559","false","28894","false","0","false",,"30019361.26","30019361.26","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","44","BHS","Bahamas","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","41","false","5","u","41","false","65","false","0","false",,"17579.069","17579.069","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","48","BHR","Bahrain","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5620","false","5","u","5620","false","2593","false","0","false",,"2765846.494","2765846.494","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","51","ARM","Armenia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","215","false","5","u","215","false","62","false","0","false",,"16391.598","16391.598","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","52","BRB","Barbados","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","195","false","5","u","195","false","164","false","0","false",,"29950.533","29950.533","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","188495","false","5","u","188495","false","128191","false","0","false",,"59633761.699","59633761.699","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","264","false","5","u","264","false","134","false","0","false",,"24195.319","24195.319","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","64","BTN","Bhutan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","2.785","true","0","false",,"2669.445","2669.445","4","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","0.022","true","0","false",,"21.289","21.289","4","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","3","false","0","false",,"80.426","80.426","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11844","false","5","u","11844","false","12852","false","0","false",,"11409270.101","11409270.101","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","91","false","5","u","91","false","72","false","0","false",,"442571.962","442571.962","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","392","false","5","u","392","false","312","false","0","false",,"242588.317","242588.317","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","104","MMR","Myanmar","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false",,"650.507","650.507","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","112","BLR","Belarus","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14","false","5","u","14","false","20","false","0","false",,"9984.694","9984.694","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","116","KHM","Cambodia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","222","false","5","u","222","false","357","false","0","false",,"809779.712","809779.712","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1478","false","5","u","1478","false","1307","false","0","false",,"27679.671","27679.671","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","47568","false","5","u","47568","false","37155","false","0","false",,"48245802.213","48245802.213","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","2","false","0","false",,"1368.431","1368.431","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","140","CAF","Central African Rep.","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","81","false","5","u","81","false","72","false","0","false",,"3524.566","3524.566","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","152","CHL","Chile","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1836","false","5","u","1836","false","1290","false","0","false",,"1988292.908","1988292.908","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","156","CHN","China","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2308740","false","5","u","2308740","false","873399","false","0","false",,"1023635551.252","1023635551.252","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","170","COL","Colombia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1064","false","5","u","1064","false","815","false","0","false",,"930056.122","930056.122","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","178","COG","Congo","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3032","false","5","u","3032","false","2872","false","0","false",,"255099.344","255099.344","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","75","false","5","u","75","false","81","false","0","false",,"17795.511","17795.511","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","191","HRV","Croatia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2413","false","5","u","2413","false","2198","false","0","false",,"1152833.539","1152833.539","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","196","CYP","Cyprus","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2862","false","5","u","2862","false","2450","false","0","false",,"1741439.629","1741439.629","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12158","false","5","u","12158","false","9606","false","0","false",,"8689491.342","8689491.342","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","204","BEN","Benin","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","396","false","5","u","396","false","210","false","0","false",,"16981.785","16981.785","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23982","false","5","u","23982","false","17216","false","0","false",,"17938269.825","17938269.825","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1476","false","5","u","1476","false","1228","false","0","false",,"1332863.172","1332863.172","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","710","false","5","u","710","false","234","false","0","false",,"42581.017","42581.017","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","231","ETH","Ethiopia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","41","false","5","u","41","false","80","false","0","false",,"17031.46","17031.46","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","233","EST","Estonia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","717","false","5","u","717","false","559","false","0","false",,"127326.725","127326.725","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","246","FIN","Finland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6725","false","5","u","6725","false","4628","false","0","false",,"4021572.526","4021572.526","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","258","PYF","French Polynesia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","923","false","5","u","923","false","469","false","0","false",,"81104.051","81104.051","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","266","GAB","Gabon","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","919","false","5","u","919","false","1611","false","0","false",,"87296.88","87296.88","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","268","GEO","Georgia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","81","false","5","u","81","false","61","false","0","false",,"65546.285","65546.285","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","270","GMB","Gambia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.812","true","0","false",,"778.243","778.243","4","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","599280","false","5","u","599280","false","355687","false","0","false",,"234824588.196","234824588.196","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","5","false","0","false",,"3302.211","3302.211","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","4","false","0","false",,"2688.369","2688.369","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","300","GRC","Greece","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","29428","false","5","u","29428","false","22083","false","0","false",,"15835738.396","15835738.396","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1.495","true","0","false",,"1433.481","1433.481","4","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","133","false","5","u","133","false","286","false","0","false",,"424729.142","424729.142","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","320","GTM","Guatemala","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22","false","5","u","22","false","29","false","0","false",,"3958.632","3958.632","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","324","GIN","Guinea","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","74","false","5","u","74","false","80","false","0","false",,"12198.784","12198.784","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","332","HTI","Haiti","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","987","false","5","u","987","false","514","false","0","false",,"52002.726","52002.726","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","336","VAT","Holy See (Vatican City State)","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.671","true","0","false",,"643.411","643.411","4","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","340","HND","Honduras","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","377","false","5","u","377","false","162","false","0","false",,"17606.272","17606.272","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","368066","false","5","u","368066","false","304135","false","0","false",,"424398874.541","424398874.541","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2924","false","5","u","2924","false","2487","false","0","false",,"2267556.819","2267556.819","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","352","ISL","Iceland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","172","false","5","u","172","false","39","false","0","false",,"5629.844","5629.844","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1759","false","5","u","1759","false","1313","false","0","false",,"1158225.652","1158225.652","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","364","IRN","Iran","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","4","false","0","false",,"222.355","222.355","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","368","IRQ","Iraq","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","62","false","5","u","62","false","43","false","0","false",,"4079.271","4079.271","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19477","false","5","u","19477","false","14890","false","0","false",,"10576586.623","10576586.623","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","376","ISR","Israel","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8244","false","5","u","8244","false","4618","false","0","false",,"2946879.091","2946879.091","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","737445","false","5","u","737445","false","498085","false","0","false",,"377639317.995","377639317.995","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6050","false","5","u","6050","false","7045","false","0","false",,"347002.997","347002.997","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","388","JAM","Jamaica","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12","false","5","u","12","false","4","false","0","false",,"1823.786","1823.786","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","175022","false","5","u","175022","false","96352","false","0","false",,"193886039.476","193886039.476","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","398","KAZ","Kazakhstan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2362","false","5","u","2362","false","3598","false","0","false",,"2043454.733","2043454.733","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","400","JOR","Jordan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","89","false","5","u","89","false","86","false","0","false",,"4327.647","4327.647","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","404","KEN","Kenya","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","98","false","5","u","98","false","38","false","0","false",,"5258.463","5258.463","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","325011","false","5","u","325011","false","274905","false","0","false",,"202326578.175","202326578.175","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","414","KWT","Kuwait","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","47737","false","5","u","47737","false","24173","false","0","false",,"25955592.108","25955592.108","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","82","false","5","u","82","false","43","false","0","false",,"12175.129","12175.129","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","418","LAO","Lao People's Dem. Rep.","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","623","false","5","u","623","false","261","false","0","false",,"548352.707","548352.707","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","422","LBN","Lebanon","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8580","false","5","u","8580","false","9774","false","0","false",,"7540237.958","7540237.958","0","true","false",
